"File","Line","Pattern","Content"
"src\model_interface.cpp","7","QJsonArray\b","#include <QJsonArray>"
"src\model_interface.cpp","427","QJsonArray\b","QJsonArray ModelInterface::getModelListAsJson() const"
"src\model_interface.cpp","429","QJsonArray\b","QJsonArray array;"
"src\model_interface.cpp","493","QJsonArray\b","QJsonArray stopArr;"
"src\model_interface.h","9","QJsonArray\b","#include <QJsonArray>"
"src\model_interface.h","152","QJsonArray\b","QJsonArray getModelListAsJson() const;"
"src\model_router_adapter.cpp","5","QJsonArray\b","#include <QJsonArray>"
"src\model_router_adapter.cpp","470","QJsonArray\b","QJsonArray models = stats.value(""models"").toArray();"
"src\model_router_adapter.cpp","516","QJsonArray\b","QJsonArray models = stats.value(""models"").toArray();"
"src\model_router_adapter.cpp","570","QJsonArray\b","QJsonArray models_array;"
"src\model_router_widget.cpp","10","QJsonArray\b","#include <QJsonArray>"
"src\model_trainer.cpp","16","QJsonArray\b","#include <QJsonArray>"
"src\model_trainer.h","13","QJsonArray\b","#include <QJsonArray>"
"src\ollama_proxy.cpp","4","QJsonArray\b","#include <QJsonArray>"
"src\ollama_proxy.cpp","68","QJsonArray\b","QJsonArray models = doc.object()[""models""].toArray();"
"src\performance_monitor.cpp","6","QJsonArray\b","#include <QJsonArray>"
"src\plan_orchestrator.cpp","16","QJsonArray\b","#include <QJsonArray>"
"src\plan_orchestrator.cpp","160","QJsonArray\b","QJsonArray tasksArray = planObj.value(""tasks"").toArray();"
"src\plan_orchestrator.cpp","354","QJsonArray\b","QJsonArray tasksArray = doc.array();"
"src\profiler.cpp","3","QJsonArray\b","#include <QJsonArray>"
"src\profiler.cpp","316","QJsonArray\b","QJsonArray snapshots;"
"src\profiler.h","6","QJsonArray\b","#include <QJsonArray>"
"src\scalar_server.cpp","10","QJsonArray\b","#include <QJsonArray>"
"src\scalar_server.cpp","92","QJsonArray\b","QJsonArray inputArray = request.value(""input"").toArray();"
"src\scalar_server.cpp","111","QJsonArray\b","QJsonArray outputArray;"
"src\security_manager.cpp","8","QJsonArray\b","#include <QJsonArray>"
"src\universal_model_router.cpp","6","QJsonArray\b","#include <QJsonArray>"
"src\universal_model_router.h","10","QJsonArray\b","#include <QJsonArray>"
"include\context\BreadcrumbContextManager.h","21","QJsonArray\b","#include <QJsonArray>"
"include\context\BreadcrumbContextManager.h","214","QJsonArray\b","QJsonArray toJSON() const;"
"include\context\BreadcrumbContextManager.h","215","QJsonArray\b","void fromJSON(const QJsonArray& json);"
"include\debug\ai_debugger.h","7","QJsonArray\b","#include <QJsonArray>"
"include\debug\gdb_mi.h","6","QJsonArray\b","#include <QJsonArray>"
"include\debug\gdb_mi.h","24","QJsonArray\b","static QJsonArray parseTuple(const QString &str, int &index);"
"include\debug\gdb_mi.h","25","QJsonArray\b","static QJsonArray parseList(const QString &str, int &index);"
"include\debug\prompt_templates.h","17","QJsonArray\b","static QString formatLocals(const QJsonArray &locals);"
"include\debug\prompt_templates.h","18","QJsonArray\b","static QString formatStack(const QJsonArray &stack);"
"include\debug\prompt_templates.h","19","QJsonArray\b","static QString formatRegisters(const QJsonArray ®isters);"
"include\marketplace\extension_marketplace_manager.h","6","QJsonArray\b","#include <QJsonArray>"
"include\marketplace\extension_marketplace_manager.h","58","QJsonArray\b","void searchResultsReceived(const QJsonArray& extensions);"
"include\marketplace\extension_marketplace_manager.h","65","QJsonArray\b","void installedExtensionsList(const QJsonArray& extensions);"
"include\marketplace\marketplace_ui_view.h","53","QJsonArray\b","void onSearchResultsReceived(const QJsonArray& extensions);"
"include\marketplace\marketplace_ui_view.h","60","QJsonArray\b","void onInstalledExtensionsList(const QJsonArray& extensions);"
"include\marketplace\marketplace_ui_view.h","120","QJsonArray\b","void updateExtensionList(const QJsonArray& extensions);"
"include\marketplace\marketplace_ui_view.h","122","QJsonArray\b","void updateInstalledExtensionsList(const QJsonArray& extensions);"
"include\marketplace\offline_cache_store.h","6","QJsonArray\b","#include <QJsonArray>"
"include\marketplace\offline_cache_store.h","28","QJsonArray\b","void cacheSearchResults(const QString& query, const QJsonArray& results);"
"include\marketplace\offline_cache_store.h","33","QJsonArray\b","QJsonArray getCachedSearchResults(const QString& query);"
"include\orchestration\TaskOrchestrator.h","23","QJsonArray\b","#include <QJsonArray>"
"include\agentic_copilot_bridge.h","6","QJsonArray\b","#include <QJsonArray>"
"include\agentic_copilot_bridge.h","61","QJsonArray\b","QJsonArray planMultiStepTask(const QString& goal);"
"include\agentic_copilot_bridge.h","119","QJsonArray\b","QJsonArray m_conversationHistory;"
"include\agentic_engine.h","6","QJsonArray\b","#include <QJsonArray>"
"include\agentic_engine.h","35","QJsonArray\b","QJsonArray detectPatterns(const QString& code);"
"include\agentic_engine.h","47","QJsonArray\b","QJsonArray planTask(const QString& goal);"
"include\agentic_engine.h","49","QJsonArray\b","QJsonArray generateWorkflow(const QString& project);"
"include\agentic_executor.h","6","QJsonArray\b","#include <QJsonArray>"
"include\agentic_executor.h","46","QJsonArray\b","QJsonArray decomposeTask(const QString& goal);"
"include\agentic_executor.h","64","QJsonArray\b","QJsonArray getAvailableTools();"
"include\agentic_executor.h","106","QJsonArray\b","QJsonObject buildToolCallPrompt(const QString& goal, const QJsonArray& tools);"
"include\agentic_executor.h","116","QJsonArray\b","QJsonArray m_executionHistory;"
"include\agentic_iterative_reasoning.h","6","QJsonArray\b","#include <QJsonArray>"
"include\agentic_iterative_reasoning.h","43","QJsonArray\b","QJsonArray decisionTrace;"
"include\agentic_iterative_reasoning.h","88","QJsonArray\b","QJsonArray getReasoningTrace() const { return m_reasoningTrace; }"
"include\agentic_iterative_reasoning.h","131","QJsonArray\b","QJsonArray extractStructuredResponse(const QString& modelResponse);"
"include\agentic_iterative_reasoning.h","162","QJsonArray\b","QJsonArray m_reasoningTrace;"
"include\agentic_memory_system.h","6","QJsonArray\b","#include <QJsonArray>"
"include\agentic_memory_system.h","72","QJsonArray\b","QJsonArray examples;"
"include\agentic_memory_system.h","121","QJsonArray\b","const QJsonArray& examples"
"include\hardware_backend_selector.h","6","QJsonArray\b","#include <QJsonArray>"
"include\lsp_client.h","13","QJsonArray\b","#include <QJsonArray>"
"include\model_trainer.h","13","QJsonArray\b","#include <QJsonArray>"
"include\profiler.h","6","QJsonArray\b","#include <QJsonArray>"
"include\telemetry.h","5","QJsonArray\b","#include <QJsonArray>"
"include\telemetry.h","48","QJsonArray\b","QJsonArray events_;"
"src\agent\agentic_copilot_bridge.hpp","7","QVariant\b","#include <QVariant>"
"src\agent\meta_learn.cpp","16","QVariant\b","#include <QVariant>"
"src\auth\jwt_validator.cpp","44","QVariant\b","QMap<QString, QVariant> JWTValidator::getClaims() const"
"src\compiler\rawrxd_compiler_qt.cpp","2650","QVariant\b","item->setData(0, Qt::UserRole, QVariant::fromValue(diag));"
"src\compiler\rawrxd_compiler_qt.cpp","2950","QVariant\b","QVariant data = item->data(0, Qt::UserRole);"
"src\compiler\rawrxd_compiler_qt.hpp","309","QVariant\b","QHash<QString, QVariant> attributes;"
"src\qtapp\utils\settings_manager.cpp","109","QVariant\b","QVariant SettingsManager::value(const QString& key, const QVariant& defaultValue) const {"
"src\qtapp\utils\settings_manager.cpp","135","QVariant\b","void SettingsManager::setValue(const QString& key, const QVariant& value, bool saveImmediately) {"
"src\qtapp\utils\settings_manager.cpp","304","QVariant\b","QVariant SettingsManager::workspaceValue(const QString& key, const QVariant& defaultValue) const {"
"src\qtapp\utils\settings_manager.cpp","332","QVariant\b","void SettingsManager::setWorkspaceValue(const QString& key, const QVariant& value) {"
"src\qtapp\utils\settings_manager.h","19","QVariant\b","#include <QVariant>"
"src\qtapp\utils\settings_manager.h","59","QVariant\b","QVariant value(const QString& key, const QVariant& defaultValue = QVariant()) const;"
"src\qtapp\utils\settings_manager.h","67","QVariant\b","void setValue(const QString& key, const QVariant& value, bool saveImmediately = true);"
"src\qtapp\utils\settings_manager.h","137","QVariant\b","QVariant workspaceValue(const QString& key, const QVariant& defaultValue = QVariant()) const;"
"src\qtapp\utils\settings_manager.h","144","QVariant\b","void setWorkspaceValue(const QString& key, const QVariant& value);"
"src\qtapp\utils\settings_manager.h","190","QVariant\b","void settingChanged(const QString& key, const QVariant& value);"
"src\qtapp\agentic_executor.h","69","QVariant\b","void addToMemory(const QString& key, const QVariant& value);"
"src\qtapp\agentic_executor.h","70","QVariant\b","QVariant getFromMemory(const QString& key);"
"src\qtapp\agentic_executor.h","113","QVariant\b","QMap<QString, QVariant> m_memory;"
"src\qtapp\byte_level_hotpatcher.hpp","13","QVariant\b","#include <QVariant>"
"src\qtapp\gguf_loader_stub.cpp","73","QVariant\b","QVariant GGUFLoader::getParam(const QString& key, const QVariant& defaultValue) const"
"src\qtapp\gguf_loader_stub.hpp","3","QVariant\b","#include <QVariant>"
"src\qtapp\gguf_loader_stub.hpp","16","QVariant\b","QVariant getParam(const QString& key, const QVariant& defaultValue) const;"
"src\qtapp\gguf_loader_stub.hpp","23","QVariant\b","mutable QHash<QString, QVariant> m_metadataCache;"
"src\qtapp\gguf_loader.cpp","109","QVariant\b","QVariant GGUFLoaderQt::getParam(const QString& key, const QVariant& defaultValue) const"
"src\qtapp\gguf_loader.hpp","3","QVariant\b","#include <QVariant>"
"src\qtapp\gguf_loader.hpp","33","QVariant\b","QVariant getParam(const QString& key, const QVariant& defaultValue) const;"
"src\qtapp\gguf_loader.hpp","79","QVariant\b","mutable QHash<QString, QVariant> m_metadataCache;"
"src\qtapp\gguf_server_hotpatch.cpp","264","QVariant\b","void GGUFServerHotpatch::setDefaultParameter(const QString& name, const QVariant& value)"
"src\qtapp\gguf_server_hotpatch.cpp","277","QVariant\b","QHash<QString, QVariant> GGUFServerHotpatch::getDefaultParameters() const"
"src\qtapp\gguf_server_hotpatch.cpp","433","QVariant\b","QJsonObject GGUFServerHotpatch::modifyParameter(const QJsonObject& request, const QString& param, const QVariant& value)"
"src\qtapp\gguf_server_hotpatch.hpp","9","QVariant\b","#include <QVariant>"
"src\qtapp\gguf_server_hotpatch.hpp","45","QVariant\b","QVariant parameterValue;"
"src\qtapp\gguf_server_hotpatch.hpp","80","QVariant\b","void setDefaultParameter(const QString& name, const QVariant& value);"
"src\qtapp\gguf_server_hotpatch.hpp","82","QVariant\b","QHash<QString, QVariant> getDefaultParameters() const;"
"src\qtapp\gguf_server_hotpatch.hpp","155","QVariant\b","QJsonObject modifyParameter(const QJsonObject& request, const QString& param, const QVariant& value);"
"src\qtapp\gguf_server_hotpatch.hpp","161","QVariant\b","QHash<QString, QVariant> m_defaultParams;"
"src\qtapp\mainwindow_integration_tests.cpp","110","QVariant\b","QVariant* cached = g_settingsCache.object(""test_key"");"
"src\qtapp\mainwindow_integration_tests.cpp","120","QVariant\b","g_settingsCache.insert(""test_key"", new QVariant(""test_value""));"
"src\qtapp\mainwindow_integration_tests.cpp","126","QVariant\b","QVariant* cached = g_settingsCache.object(""test_key"");"
"src\qtapp\MainWindow.cpp","97","QVariant\b","#include <QVariant>"
"src\qtapp\MainWindow.cpp","124","QVariant\b","static QCache<QString, QVariant> g_settingsCache(100);  // Cache frequently accessed settings"
"src\qtapp\MainWindow.cpp","181","QVariant\b","inline QVariant getCachedSetting(const QString& key, const QVariant& defaultValue = QVariant()) {"
"src\qtapp\MainWindow.cpp","183","QVariant\b","QVariant* cached = g_settingsCache.object(key);"
"src\qtapp\MainWindow.cpp","188","QVariant\b","QVariant value = settings.value(key, defaultValue);"
"src\qtapp\MainWindow.cpp","189","QVariant\b","g_settingsCache.insert(key, new QVariant(value));"
"src\qtapp\MainWindow.cpp","1229","QVariant\b","QVariant data = m_agentModeSwitcher->currentData();"
"src\qtapp\MainWindow.cpp","9310","QVariant\b","QVariant pathData = item->data(0, Qt::UserRole);"
"src\qtapp\MainWindow.cpp","9382","QVariant\b","QVariant pathData = item->data(0, Qt::UserRole);"
"src\qtapp\MainWindowSimple.cpp","2226","QVariant\b","QVariant value = m_ggufLoader->getParam(QString::fromStdString(key), QVariant());"
"src\qtapp\ollama_hotpatch_proxy.cpp","222","QVariant\b","PatchResult OllamaHotpatchProxy::injectIntoRequest(const QString& key, const QVariant& value)"
"src\qtapp\ollama_hotpatch_proxy.cpp","231","QVariant\b","PatchResult OllamaHotpatchProxy::injectIntoRequestBatch(const QHash<QString, QVariant>& injections)"
"src\qtapp\ollama_hotpatch_proxy.cpp","241","QVariant\b","QVariant OllamaHotpatchProxy::extractFromRequest(const QString& key) const"
"src\qtapp\ollama_hotpatch_proxy.cpp","247","QVariant\b","QHash<QString, QVariant> OllamaHotpatchProxy::extractAllRequestParams() const"
"src\qtapp\ollama_hotpatch_proxy.cpp","253","QVariant\b","PatchResult OllamaHotpatchProxy::modifyInResponse(const QString& jsonPath, const QVariant& newValue)"
"src\qtapp\ollama_hotpatch_proxy.cpp","260","QVariant\b","QVariant OllamaHotpatchProxy::readFromResponse(const QString& jsonPath) const"
"src\qtapp\ollama_hotpatch_proxy.cpp","263","QVariant\b","return QVariant();"
"src\qtapp\ollama_hotpatch_proxy.cpp","266","QVariant\b","void OllamaHotpatchProxy::setParameterOverride(const QString& paramName, const QVariant& value)"
"src\qtapp\ollama_hotpatch_proxy.cpp","279","QVariant\b","QHash<QString, QVariant> OllamaHotpatchProxy::getParameterOverrides() const"
"src\qtapp\ollama_hotpatch_proxy.hpp","34","QVariant\b","QHash<QString, QVariant> parameters;"
"src\qtapp\ollama_hotpatch_proxy.hpp","81","QVariant\b","PatchResult injectIntoRequest(const QString& key, const QVariant& value);"
"src\qtapp\ollama_hotpatch_proxy.hpp","82","QVariant\b","PatchResult injectIntoRequestBatch(const QHash<QString, QVariant>& injections);"
"src\qtapp\ollama_hotpatch_proxy.hpp","83","QVariant\b","QVariant extractFromRequest(const QString& key) const;"
"src\qtapp\ollama_hotpatch_proxy.hpp","84","QVariant\b","QHash<QString, QVariant> extractAllRequestParams() const;"
"src\qtapp\ollama_hotpatch_proxy.hpp","87","QVariant\b","PatchResult modifyInResponse(const QString& jsonPath, const QVariant& newValue);"
"src\qtapp\ollama_hotpatch_proxy.hpp","88","QVariant\b","QVariant readFromResponse(const QString& jsonPath) const;"
"src\qtapp\ollama_hotpatch_proxy.hpp","91","QVariant\b","void setParameterOverride(const QString& paramName, const QVariant& value);"
"src\qtapp\ollama_hotpatch_proxy.hpp","93","QVariant\b","QHash<QString, QVariant> getParameterOverrides() const;"
"src\qtapp\ollama_hotpatch_proxy.hpp","133","QVariant\b","void parameterInjected(const QString& paramName, const QVariant& value);"
"src\qtapp\ollama_hotpatch_proxy.hpp","155","QVariant\b","QHash<QString, QVariant> m_parameterOverrides;"
"src\qtapp\proxy_hotpatcher.hpp","60","QVariant\b","QVariant parameterValue;"
"src\qtapp\settings_manager.cpp","29","QVariant\b","void SettingsManager::setValue(const QString& key, const QVariant& value)"
"src\qtapp\settings_manager.cpp","39","QVariant\b","QVariant SettingsManager::getValue(const QString& key, const QVariant& defaultValue) const"
"src\qtapp\settings_manager.cpp","174","QVariant\b","QVariant variant = m_settings->value(key);"
"src\qtapp\settings_manager.cpp","175","QVariant\b","if (variant.type() == QVariant::Int) {"
"src\qtapp\settings_manager.cpp","177","QVariant\b","} else if (variant.type() == QVariant::Bool) {"
"src\qtapp\settings_manager.h","7","QVariant\b","#include <QVariant>"
"src\qtapp\settings_manager.h","18","QVariant\b","void setValue(const QString& key, const QVariant& value);"
"src\qtapp\settings_manager.h","19","QVariant\b","QVariant getValue(const QString& key, const QVariant& defaultValue = QVariant()) const;"
"src\qtapp\settings_manager.h","45","QVariant\b","void settingChanged(const QString& key, const QVariant& value);"
"src\qtapp\settings.h","4","QVariant\b","#include <QVariant>"
"src\qtapp\settings.h","45","QVariant\b","void setValue(const QString& key, const QVariant& value);"
"src\qtapp\settings.h","46","QVariant\b","QVariant getValue(const QString& key, const QVariant& default_value = QVariant());"
"src\qtapp\TerminalWidget.cpp","34","QVariant\b","m_shellSelect->addItem(""PowerShell"", QVariant::fromValue((int)TerminalManager::PowerShell));"
"src\qtapp\TerminalWidget.cpp","35","QVariant\b","m_shellSelect->addItem(""Command Prompt"", QVariant::fromValue((int)TerminalManager::CommandPrompt));"
"src\qtapp\unified_hotpatch_manager.cpp","214","QVariant\b","UnifiedResult UnifiedHotpatchManager::patchGGUFMetadata(const QString& key, const QVariant& value)"
"src\qtapp\unified_hotpatch_manager.hpp","13","QVariant\b","#include <QVariant>"
"src\qtapp\unified_hotpatch_manager.hpp","67","QVariant\b","UnifiedResult patchGGUFMetadata(const QString& key, const QVariant& value);"
"src\qtapp\vocabulary_loader.cpp","11","QVariant\b","#include <QVariant>"
"src\qtapp\vocabulary_loader.cpp","122","QVariant\b","QVariant tokenVar = loader.getParam(tokenKey, QVariant());"
"src\telemetry\logger.cpp","39","QVariant\b","void Logger::log(LogLevel level, const QString &message, const QMap<QString, QVariant> &data)"
"src\telemetry\logger.cpp","82","QVariant\b","QString Logger::formatLogEntry(LogLevel level, const QString &message, const QMap<QString, QVariant> &data)"
"src\utils\InferenceSettingsManager.h","7","QVariant\b","#include <QVariant>"
"src\agentic_executor.cpp","725","QVariant\b","void AgenticExecutor::addToMemory(const QString& key, const QVariant& value)"
"src\agentic_executor.cpp","734","QVariant\b","QVariant AgenticExecutor::getFromMemory(const QString& key)"
"src\agentic_executor.cpp","864","QVariant\b","QVariant firstValue = m_memory.first();"
"src\agentic_executor.h","71","QVariant\b","void addToMemory(const QString& key, const QVariant& value);"
"src\agentic_executor.h","72","QVariant\b","QVariant getFromMemory(const QString& key);"
"src\agentic_executor.h","115","QVariant\b","QMap<QString, QVariant> m_memory;"
"src\memory_space_manager.cpp","104","QVariant\b","void MemorySpaceManager::persist(const QMap<QString, QVariant>& memoryMap)"
"src\model_registry.cpp","18","QVariant\b","#include <QVariant>"
"src\RawrXD_Win32_Foundation.h","22","QVariant\b","// QVariant replacement (simplified)"
"src\settings.cpp","28","QVariant\b","void Settings::setValue(const QString& key, const QVariant& value) {"
"src\settings.cpp","35","QVariant\b","QVariant Settings::getValue(const QString& key, const QVariant& default_value) {"
"include\auth\enterprise_auth_manager.h","7","QVariant\b","#include <QVariant>"
"include\auth\jwt_validator.h","6","QVariant\b","#include <QVariant>"
"include\auth\jwt_validator.h","29","QVariant\b","QMap<QString, QVariant> getClaims() const;"
"include\auth\jwt_validator.h","34","QVariant\b","QMap<QString, QVariant> m_claims;"
"include\gpu\gpu_backend.h","6","QVariant\b","#include <QVariant>"
"include\gpu\kv_cache_optimizer.h","6","QVariant\b","#include <QVariant>"
"include\telemetry\metrics.h","7","QVariant\b","#include <QVariant>"
"include\agentic_executor.h","72","QVariant\b","void addToMemory(const QString& key, const QVariant& value);"
"include\agentic_executor.h","73","QVariant\b","QVariant getFromMemory(const QString& key);"
"include\agentic_executor.h","115","QVariant\b","QMap<QString, QVariant> m_memory;"
"include\memory_space_manager.h","5","QVariant\b","#include <QVariant>"
"include\memory_space_manager.h","23","QVariant\b","void persist(const QMap<QString, QVariant>& memoryMap);"
"include\settings.h","4","QVariant\b","#include <QVariant>"
"include\settings.h","45","QVariant\b","void setValue(const QString& key, const QVariant& value);"
"include\settings.h","46","QVariant\b","QVariant getValue(const QString& key, const QVariant& default_value = QVariant());"
"src\agent\agentic_copilot_bridge.cpp","800","QObject::connect","QObject::connect(debounceTimer, &QTimer::timeout, this, [this]() {"
"src\agent\auto_update.cpp","63","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\agent\release_agent.cpp","189","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\agent\release_agent.cpp","284","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\agent\release_agent.cpp","320","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\agent\release_agent.cpp","372","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\agent\rollback.cpp","82","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\qtapp\MainWindow.cpp","7676","QObject::connect","QObject::connect(platformCombo, QOverload<int>::of(&QComboBox::currentIndexChanged), [&](int idx) {"
"src\qtapp\model_queue.cpp","111","QObject::connect","QObject::connect(m_processingThread, &QThread::started, this, &ModelQueue::processQueue);"
"src\qtapp\production_integration_example.cpp","75","QObject::connect","QObject::connect(healthServer, &HealthCheckServer::requestReceived,"
"src\qtapp\production_integration_example.cpp","81","QObject::connect","QObject::connect(healthServer, &HealthCheckServer::requestCompleted,"
"src\qtapp\production_integration_example.cpp","99","QObject::connect","QObject::connect(healthServer, &HealthCheckServer::errorOccurred,"
"src\qtapp\production_integration_example.cpp","216","QObject::connect","QObject::connect(loader, &StreamingGGUFLoader::ZoneLoaded,"
"src\qtapp\security_manager.cpp","217","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\qtapp\security_manager.cpp","218","QObject::connect","QObject::connect(&timeoutTimer, &QTimer::timeout, &loop, &QEventLoop::quit);"
"src\cloud_api_client.cpp","445","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\cloud_api_client.cpp","450","QObject::connect","QObject::connect(&timeoutTimer, &QTimer::timeout, &loop, &QEventLoop::quit);"
"src\model_interface.cpp","517","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\model_interface.cpp","625","QObject::connect","QObject::connect(reply, &QNetworkReply::readyRead, this, [reply, on_chunk]() {"
"src\model_interface.cpp","647","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, this, [reply, on_error, nam]() {"
"src\RawrXD_SignalSlot.h","14","QObject::connect","// Lightweight signal/slot - replaces QObject::connect"
"src\security_manager.cpp","784","QObject::connect","QObject::connect(reply, &QNetworkReply::finished, &loop, &QEventLoop::quit);"
"src\agent\action_executor.cpp","89","\bemit\b","emit planStarted(actions.size());"
"src\agent\action_executor.cpp","106","\bemit\b","emit actionStarted(i, action.description);"
"src\agent\action_executor.cpp","107","\bemit\b","emit progressUpdated(i, m_context.totalActions);"
"src\agent\action_executor.cpp","125","\bemit\b","emit actionCompleted(i, success, result);"
"src\agent\action_executor.cpp","129","\bemit\b","emit actionFailed(i, action.error, m_stopOnError);"
"src\agent\action_executor.cpp","145","\bemit\b","emit planCompleted(overallSuccess, finalResult);"
"src\agent\action_executor.cpp","490","\bemit\b","emit userInputNeeded(query, options);"
"src\agent\agent_hot_patcher.cpp","82","\bemit\b","emit hallucinationDetected(hallucination);"
"src\agent\agent_hot_patcher.cpp","94","\bemit\b","emit hallucinationCorrected(hallucination, corrected);"
"src\agent\agent_hot_patcher.cpp","106","\bemit\b","emit navigationErrorFixed(fix);"
"src\agent\agent_hot_patcher.cpp","379","\bemit\b","emit behaviorPatchApplied(patch);"
"src\agent\agentic_copilot_bridge.cpp","41","\bemit\b","emit errorOccurred(""Agentic engine not available for code completion"");"
"src\agent\agentic_copilot_bridge.cpp","47","\bemit\b","emit errorOccurred(""Prefix cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","53","\bemit\b","emit errorOccurred(""Context size exceeds maximum allowed limit"");"
"src\agent\agentic_copilot_bridge.cpp","95","\bemit\b","emit completionReady(completion);"
"src\agent\agentic_copilot_bridge.cpp","99","\bemit\b","emit errorOccurred(QString(""Code completion failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","115","\bemit\b","emit errorOccurred(""Editor not available"");"
"src\agent\agentic_copilot_bridge.cpp","132","\bemit\b","emit analysisReady(analysis);"
"src\agent\agentic_copilot_bridge.cpp","136","\bemit\b","emit errorOccurred(QString(""File analysis failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","152","\bemit\b","emit errorOccurred(""Agentic engine not available for refactoring"");"
"src\agent\agentic_copilot_bridge.cpp","158","\bemit\b","emit errorOccurred(""Code cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","178","\bemit\b","emit errorOccurred(QString(""Refactoring suggestion failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","194","\bemit\b","emit errorOccurred(""Agentic engine not available for test generation"");"
"src\agent\agentic_copilot_bridge.cpp","200","\bemit\b","emit errorOccurred(""Code cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","220","\bemit\b","emit errorOccurred(QString(""Test generation failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","236","\bemit\b","emit errorOccurred(""Agent not available."");"
"src\agent\agentic_copilot_bridge.cpp","242","\bemit\b","emit errorOccurred(""Question cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","293","\bemit\b","emit agentResponseReady(response);"
"src\agent\agentic_copilot_bridge.cpp","297","\bemit\b","emit errorOccurred(QString(""Agent query failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","317","\bemit\b","emit errorOccurred(""Agentic engine not available"");"
"src\agent\agentic_copilot_bridge.cpp","323","\bemit\b","emit errorOccurred(""Prompt cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","333","\bemit\b","emit errorOccurred(""Failed to automatically correct the response."");"
"src\agent\agentic_copilot_bridge.cpp","343","\bemit\b","emit errorOccurred(QString(""Execution failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","398","\bemit\b","emit errorOccurred(""Agent Executor not available."");"
"src\agent\agentic_copilot_bridge.cpp","404","\bemit\b","emit errorOccurred(""Task cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","417","\bemit\b","emit taskExecuted(result);"
"src\agent\agentic_copilot_bridge.cpp","421","\bemit\b","emit errorOccurred(QString(""Task execution failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","437","\bemit\b","emit errorOccurred(""Agentic engine not available for task planning"");"
"src\agent\agentic_copilot_bridge.cpp","443","\bemit\b","emit errorOccurred(""Goal cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","462","\bemit\b","emit errorOccurred(QString(""Task planning failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","478","\bemit\b","emit errorOccurred(""Agentic engine not available for code transformation"");"
"src\agent\agentic_copilot_bridge.cpp","484","\bemit\b","emit errorOccurred(""Code cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","490","\bemit\b","emit errorOccurred(""Transformation cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","508","\bemit\b","emit errorOccurred(QString(""Code transformation failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","524","\bemit\b","emit errorOccurred(""Agentic engine not available for code explanation"");"
"src\agent\agentic_copilot_bridge.cpp","530","\bemit\b","emit errorOccurred(""Code cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","551","\bemit\b","emit errorOccurred(QString(""Code explanation failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","567","\bemit\b","emit errorOccurred(""Agentic engine not available for bug detection"");"
"src\agent\agentic_copilot_bridge.cpp","573","\bemit\b","emit errorOccurred(""Code cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","593","\bemit\b","emit errorOccurred(QString(""Bug detection failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","609","\bemit\b","emit errorOccurred(""Feedback cannot be empty"");"
"src\agent\agentic_copilot_bridge.cpp","618","\bemit\b","emit feedbackSubmitted();"
"src\agent\agentic_copilot_bridge.cpp","621","\bemit\b","emit errorOccurred(QString(""Feedback submission failed: %1"").arg(e.what()));"
"src\agent\agentic_copilot_bridge.cpp","636","\bemit\b","emit errorOccurred(""Model path cannot be empty"");"
